isco3d,tasks_social_outward,tasks_social_inward,tasks_social,tasks_analytical,tasks_routine,tasks_manual,tasks_social_care,tasks_social_mngmt,ess_social,ess_social_outward,ess_social_inward,ess_analytical,ess_routine,ess_manual,ess_social_care,ess_social_mngmt,opt_social,opt_social_outward,opt_social_inward,opt_analytical,opt_routine,opt_manual,opt_social_care,opt_social_mngmt,weight_LFS,onet_nrca,onet_nrcp,onet_rcog,onet_rman,onet_nrma,onet_abstract,onet_routine,onet_manual
613,-.3101378836207218,-.9778237116446493,-.524026549128192,-1.312958524673775,-.7671666424419891,-.1561641116785835,-.5330505546196064,-.2684848069299541,-.3946012592234591,-.2966721167373075,-.5857957890621445,-1.688819108729451,-.4716992276845733,-.5784637909281456,-.4470512495873481,.1582668502226172,-.5809715257587861,-.2267681622978404,-1.159141453341082,-.6298972094600062,-1.010724487616106,.2771046005094862,-.5483516030516382,-.784558727709082,2966.425248707412,-1.0752711,-.014716838,-.093041442,.60949218,1.0840285,-.59155023,.30475456,1.0840285
621,-.1112644541557012,.0303459420895276,-.0938453634199053,.1231989271239016,-.7671666424419891,.1419028016024413,.0543985093613547,-.9466787753832212,-.5066253887582858,-.2966721167373075,-1.072952699842687,.3182138680180189,-1.3649252881597,-.5784637909281456,.3127553099366163,-.7972372945613589,.7762806006977697,.3268799788078667,1.556713831782052,-.107281936947565,.2357770570115509,.8439202646161759,-.5483516030516382,-.784558727709082,205.8941505912226,.91204512,.092460096,-1.1617653,.086688757,1.391268,.54515761,-.63439637,1.391268
622,-.2494427460567222,.3838599765157973,-.1228965603768287,-.040933353081547,-.2072203778784379,1.677721604774475,-.1554047277747028,.409709161523313,-.5968266359161981,-.4843096510716952,-.7566170434916853,.1715961992621159,.4273270020144178,2.711220958437735,-.3385074553696389,-.6979641366617251,.8820405066554236,.3448555678048051,1.830062902687303,-.2532069805711686,-1.047148234050031,.4997821828371142,.3110698760272795,1.864692223580066,113.5631622513756,-1.5626189,-1.3349589,-1.4228178,1.0535864,1.658828,-1.572552,-.21788131,1.658828
711,-.8458531842421211,-.5787565570415376,-.8853787451231528,.4606959282963558,1.14690548691929,2.403485506122217,-.5330505546196064,-.6075817911565876,-.8581010951738044,-.8126753361568736,-.652779864294469,.2147262301544776,.9518798061976602,1.661521311629436,-.4470512495873481,-.7972372945613589,-.5951095687427086,-.6108615601899247,-.2595143901440438,.6145804082102441,1.166757898155332,2.92165393335726,-.5483516030516382,-.0859548809650258,4677.25348653039,-.2084512,.30621314,-.67255425,.59192091,1.1714514,.053056635,-.047581259,1.1714514
712,-.5039380113136754,-.7720748027193072,-.6390341722461218,.0821658570725393,1.318613261415169,2.172863835718811,-.5330505546196064,-.7390683768771191,-.9501494934471914,-.8126753361568736,-1.053068744300624,-.2193842507536249,.8476321218437392,2.339945940219319,-.4470512495873481,-.7972372945613589,.2384579043297809,.34100365587689,-.0921983056141364,.3780036732425588,1.685789057904948,1.809820426920433,-.5483516030516382,-.3568420868453741,2846.300377607811,-.5666126,-.70735395,-.27764311,.87114143,1.5474933,-.69139773,.35021988,1.5474933
713,-.6128674373619198,-1.089842562059558,-.8146378390289012,-.3938177555232618,.9835697403019309,1.302707836102432,-.5330505546196064,-.9466787753832212,-.8651026032697311,-.7094746922729604,-1.072952699842687,-.2560205669958405,.6845322839304518,1.106433369880107,-.4470512495873481,-.7972372945613589,-.3949777158369618,-.1837066402118408,-.7064989058205597,-.4498852822612764,1.184503232644823,1.379246169605827,-.5483516030516382,-.784558727709082,1389.216092387214,-.97502291,-.76414335,.12605806,1.2131783,1.2389641,-.94386744,.79027551,1.2389641
721,-1.020944666100283,-.8058747762577647,-1.095020376291658,-.6075658562658159,.3233829661544963,1.44470360173492,-.5330505546196064,-.5849753255414788,-.860995051853454,-.8094503160355012,-.6775436739258133,-.4963070150453294,.3154562381091321,1.322281071130543,-.4470512495873481,-.5105860511261661,-1.140461013442544,-1.105223212852229,-.6838667784445336,-.5885235003861047,.2633039661220783,1.435061767640778,-.5483516030516382,-.4585435992285224,2125.673753970303,-.53912777,-.46941698,.65533864,1.7253982,1.4677914,-.54734993,1.4048588,1.4677914
722,-.8615034182886323,-1.181623340166173,-1.05326412253224,-.4594022791553558,.4336156951261724,1.091146564764745,-.5095525920603678,-.9466787753832212,-.9043110486069205,-.7546249739721724,-1.072952699842687,-.5430820335867497,.0858227050619851,1.187759008734185,-.4470512495873481,-.7972372945613589,-.9432070377308581,-.7790014248207217,-.8919314694548004,-.2702217652442218,.8235717853893038,.8962247545095765,-.4795978847253248,-.784558727709082,2543.078307635617,-.60052013,-.93215966,.87366712,2.1764207,1.2513742,-.83180463,1.7998389,1.2513742
723,-.5187182304762969,-.6097617745670926,-.6102676344535201,-.50802646716622,.5469088022422298,.5945032157571402,-.3861882886243661,-.7286878569518139,-.7074686495671535,-.5629666353306193,-.9407243954879684,-.3083866059724858,.2200192870047956,.8075987039498297,-.4470512495873481,-.6197865248157634,-.1759502562765123,-.2359956313162688,.0791592302329185,-.6031442847956789,.8827707158897156,.3290627030525995,-.1186408635121794,-.5949376835928382,3706.43184893392,-.28722259,-.43668947,-.031783074,.92568874,1.5594997,-.39287621,.52748847,1.5594997
731,-.7466152822329006,-.7045469556874,-.8317190260365124,-.1539671862230343,-.021853153788149,1.128962849044604,-.5104563598511078,-.6452592338484359,-.8291563990673472,-.7271473300076597,-.8498955062618525,-.284569937177902,-.2094026861164806,.8896886677509271,-.4470512495873481,-.7482370820083345,-.5124736569429077,-.5181263415610392,-.2389340765136465,.0162569113533002,.244680639473177,1.26394520545421,-.482242258507106,-.2352292071923884,673.0035535336938,-1.1299348,-1.6665999,.52735978,1.2530781,.81337482,-1.5177145,1.0506259,.81337482
732,-.893973451550175,-1.193860066016259,-1.084491179650988,.3417000251474054,.8003108410173073,.775294992324619,-.5330505546196064,-.8619045293265628,-.8807059641692248,-.7412641763264872,-1.020757316544772,-.0643767931744674,.1790797592330191,.681129425535651,-.4470512495873481,-.7972372945613589,-1.072975421599287,-.8980665333885101,-.9894004980208861,.6887731120758501,1.491182184100834,.798372577321888,-.5483516030516382,-.609907766023068,535.8160243267193,-.0034266044,-.17778759,1.2923666,1.9474738,.58307773,-.098347232,1.9118108,.58307773
741,-.7321914950409322,-.8844746696322255,-.8653036231234329,-.0299912010678507,.657296141699655,.5699600076199129,-.500414495509553,-.7206141192321323,-.8402083522619918,-.7410082223486005,-.8456128081451005,-.2197824715823449,.575360209872381,.4400898599559394,-.4470512495873481,-.5849030401649198,-.5784580958949777,-.4482274187401232,-.6084263538577799,.1743496265730284,.62704004185301,.6471092701346866,-.4528603275984251,-.6293134284326251,2866.666288191453,.16514309,.16627115,.15995918,.9537124,1.7219735,.17986268,.65717101,1.7219735
742,-.5468919663171748,-.5777563887342617,-.6264506409634985,-.1777102532527543,.0240752552137046,.3902918960032952,-.3931817298622347,-.6237292665959513,-.709335718392734,-.5301021445699683,-1.072952699842687,.2465341188484667,.1237848126321778,.9310082417572136,-.4470512495873481,-.7972372945613589,-.2147288884609852,-.3849533454708994,.3281126313692057,-.5801243263635835,-.1203662414534939,-.1817461751959292,-.1391032796807251,-.1192217308099809,819.7803681001533,-.082942039,-.97182763,.23233396,.19301467,1.3966324,-.57243675,.25099573,1.3966324
751,-.8971827846711714,.398763494565227,-.6795290814434838,-.5938159784402716,1.224959150649956,1.303811787633103,-.5330505546196064,-.600046302618218,-.8555598070500976,-.7180747459299531,-.9989770207982342,-.5719424244468313,1.496706350029132,1.875372626570377,-.4470512495873481,-.7335370182424272,-.0590159240412342,-.9567634890890688,2.197957440769459,-.4847263004287723,.5762566455904015,.6182436576107347,-.5483516030516382,-.1635775306032543,1609.002319257357,-.8896572,-.73065966,.62408829,1.8913572,.75662905,-.8793664,1.4843496,.75662905
752,-.904390631188819,-.9498189990409222,-1.031025803712958,-.1623228519834937,.8732960850252034,1.571914302224501,-.5330505546196064,-.5510656271188155,-.9187141509756838,-.8034609929529528,-.9511634721475515,-.9570883359569359,.0839086492181097,1.386569620991083,-.4470512495873481,-.5583612583653649,-.8556535037321367,-.7935984020013023,-.5933382689404291,.701527413369308,1.782774509719089,1.613170094475255,-.5483516030516382,-.3188228298797112,1051.277361665387,-1.2974256,-2.0773118,.83842611,1.9275621,1.1690048,-1.8315125,1.6321934,1.1690048
753,-.896442458412581,-.6437674970144757,-.9457943272928644,-.4730506598367257,-.1224311725110905,.2025300172970171,-.5330505546196064,-.7529090701108592,-.789086229656813,-.7517070986242642,-.5828960455455936,-.1899443537732728,-.129333881800931,.2430279946849983,-.4470512495873481,-.7972372945613589,-.8933164808240008,-.8825304886125848,-.4882605346945935,-.6628717445113864,-.0858648594146927,.143955937916397,-.5483516030516382,-.3853565295696213,1020.188501500059,-.93917888,-1.4866834,.11943501,1.1755116,.61369556,-1.3165461,.76414043,.61369556
754,-.9402351993090619,-.8042963288201002,-1.02478352087965,-.3672270827036139,.6155533775325788,.0386858424655047,-.4547240127554782,-.4875620100727368,-.9003392840143218,-.7798387676483557,-.9604637404442709,-.084713206859314,.6042998319832291,.1321006973818987,-.4470512495873481,-.7816017721921666,-.876345233481074,-.9440780493576738,-.286364323076511,-.5799320220425288,.4958426065497756,-.0575313442165315,-.3191725419639268,.1384451425345801,671.9198433852289,-.34742466,-.24687907,.51950103,1.00307,1.6902148,-.32253611,.89846021,1.6902148
811,-1.048289762651723,-.9397373025035805,-1.152951442633707,-.9697168936941302,.1659758495605203,.691505071146731,-.5330505546196064,-.5111275378654563,-.8628621206790345,-.8069419670522118,-.6951354512595551,-.854506650478732,-.0427026003063805,.7201127873407382,-.4470512495873481,-.4638725151589495,-1.289004718393623,-1.186732522515014,-.9298025625973507,-.8743650202686036,.4206747861313201,.6003469778458846,-.5483516030516382,-.3747111376192356,294.1816058228724,-.80293262,-.88025552,.36403647,2.4121885,1.6789854,-.91348743,1.638234,1.6789854
812,-.9555295130512529,-1.302678377847884,-1.165611060384551,-.0142618575481619,.7027698139787179,1.201104868440369,-.5330505546196064,-.9466787753832212,-.9547219068975924,-.8126753361568736,-1.072952699842687,-.4642900604162625,.253515264272613,1.311096019356815,-.4470512495873481,-.7972372945613589,-1.136798587069566,-.9161919189604232,-1.136509325965056,.4576402861968355,1.175105006713107,.9829250584328166,-.5483516030516382,-.784558727709082,555.9301294609904,-.92711037,-.7505725,1.1883482,2.4474978,1.3115754,-.91049963,2.1454914,1.3115754
813,-1.029624316750202,-1.040795347406648,-1.162674016296599,-.8946343689553421,.2490813479191974,.4537947108612499,-.5330505546196064,-.6673484210295564,-.8603639202393153,-.7557139418053631,-.877728409066069,-.7579132753586395,.316295191157584,.4546953750025147,-.4470512495873481,-.4994178208624573,-1.319612138796368,-1.244700087781617,-.8794940167467704,-.838361557493726,.100488855971258,.4117101756591269,-.5483516030516382,-.6445787361536867,446.4286626880057,-.58741838,-.65159249,.37758258,1.6218504,.90218711,-.67242676,1.1798536,.90218711
814,-1.099002487165303,-1.313880262889375,-1.292616934260331,-.1754306382499011,.7925803167298668,1.157814197701934,-.5330505546196064,-.9466787753832212,-.9547219068975924,-.8126753361568736,-1.072952699842687,-.1934998968868422,.2007015011730916,.8548546977658803,-.4470512495873481,-.7972372945613589,-1.470725697546973,-1.315609506472398,-1.159141453341082,-.1176512875926534,1.444191054442251,1.353379581759689,-.5483516030516382,-.784558727709082,747.7785539380275,-.68373078,-.50849897,1.3694689,2.390518,1.0047855,-.6470381,2.2187462,1.0047855
815,-.8885412606527509,-.8894384678979657,-1.00185390496431,-.859220155147485,-.3339667561057501,.1141890183845683,-.5167325250645797,-.6021992993434665,-.7632238688876616,-.7067103893117842,-.6403539263365086,-.9414360450503131,-.3965745050057239,.3806011994752755,-.4470512495873481,-.5773196739364754,-1.09293325158929,-.9570930415540129,-.9045300203607882,-.5827742715284392,-.1731282115964635,-.1605655634088737,-.5006059653250317,-.3964454795179396,880.8034516086336,-1.5595006,-1.4559216,.86594433,2.1022253,.57237273,-1.6365077,1.7514994,.57237273
816,-1.091168079337894,.1525483243603369,-.9104074686552714,-.8586105308323281,1.597629674877567,1.185136998086028,-.5330505546196064,-.897355577677529,-.9180594645043763,-.8032934594401543,-.9489491225530945,-.7126712518568178,1.940011135598269,1.617873648276448,-.4470512495873481,-.762491689296487,-.5398426734419211,-1.313931784832683,1.630782612285411,-.8199391267372574,.7683731715342773,.6481112170156832,-.5483516030516382,-.7337511752186051,834.5687200389802,-.72576755,-1.1567761,.23714323,1.7766563,.94914687,-1.0216801,1.1883311,.94914687
817,-1.074327450546495,-1.232977759811941,-1.250554773879965,.0513910545340178,1.254138090362355,1.201696271046085,-.5330505546196064,-.7834098570518792,-.9547219068975924,-.8126753361568736,-1.072952699842687,-.4669448659410608,.3760384685996906,.8097518547472038,-.4470512495873481,-.7972372945613589,-1.360134783539402,-1.246916126001875,-.9956872000697823,.5798603658002742,2.20363366218762,1.481587886736202,-.5483516030516382,-.448193912610092,285.1544260423398,-1.2751975,-.88984716,.54621947,2.2818623,1.0490707,-1.1749971,1.6688343,1.0490707
818,-1.056645029461065,-1.169856026641636,-1.219095058884733,-.4500206272299762,.3246975686803819,.9187477589220991,-.5330505546196064,-.9466787753832212,-.9547219068975924,-.8126753361568736,-1.072952699842687,-.2610888320886373,.2162008422657516,.6861053673305392,-.4470512495873481,-.7972372945613589,-1.277420091657706,-1.197689642652481,-.8681569585064605,-.5468669908400643,.4046753182533071,1.066229784824254,-.5483516030516382,-.784558727709082,1347.047052248148,-.26793423,-.82326895,.8377617,2.0959601,1.2336274,-.59220976,1.731172,1.2336274
821,-.9075699002993142,-1.234324018104909,-1.106614783487415,-.0563340767761491,.5794682468776249,1.435300300304031,-.5330505546196064,-.9466787753832212,-.9524357001723918,-.8126753361568736,-1.063010722071656,-.4174810120949335,.4178395823553825,1.104976350543538,-.4470512495873481,-.7972372945613589,-.9863005621631589,-.7826760917345912,-1.012263565472178,.3323354369988929,.6775450673315845,1.632835127719772,-.5483516030516382,-.784558727709082,1929.182037833612,-.58173293,-.83814675,.46083578,1.4800643,1.1586794,-.77058661,1.1453137,1.1586794
831,-.6681100566577588,.2319798728363629,-.524026549128192,-.3076483084154013,.4360667260620141,.2313228755867487,-.2393260226291258,-.8110399816925679,-.5290302146652511,-.3998727606212207,-.7806585533743614,-.3340718494249088,.9128011660518732,1.134990948876857,-.0671479698253659,-.6061364656045638,-.3095211004674749,-1.00187555984583,1.556713831782052,-.2118049914500534,-.3251486380708947,-.6864820284718861,-.5483516030516382,-.784558727709082,359.3701711738249,-.38974783,-.71085906,.51769525,1.4888164,1.8069918,-.59731323,1.1840308,1.8069918
832,-.6652690076654013,-1.073839869143142,-.8558806066745847,-1.189859314519688,.9108118646554304,.6209389122326598,-.1134440803474913,-.9466787753832212,-.6186495182931124,-.480958980815724,-.8641711666510259,-.9720216170339261,.1344184562092628,.563839368941856,-.2299636611519297,-.7972372945613589,-1.001073374423911,-.8199625991968121,-.9651517901180011,-1.152512481972447,1.793903987796122,.6212426822885478,.1882953790160055,-.784558727709082,2680.857755222125,-1.3818806,-2.0495858,-.039008807,.062097158,1.7809095,-1.8623002,.013624301,1.7809095
833,-.4095745983532321,-.725781298211105,-.5455356084136064,-.9359671935768847,.3071488651508709,.6542053088042027,-.1658948896315057,-.9466787753832212,-.0865349030026859,.0097047947930598,-.4031119475194409,-.6853026203557161,.4494401471804012,1.295627330733576,.0278278501151297,-.7972372945613589,-1.259597588987064,-1.161049400413721,-.9045300203607882,-.9891952093123095,.0410111906634795,-.0417292105505267,-.5483516030516382,-.784558727709082,4454.85774414934,-.72433764,-1.1899167,.44816816,1.2386572,2.3961127,-1.03889,.99538571,2.3961127
834,-1.009509443906044,-.2160955288232712,-.9341326128367586,-.7001980119067663,.6055698394822208,1.24102454432622,-.5036781014205582,-.7997367488850134,-.7754832996418698,-.7782751215289025,-.4234101521352969,-.7062092138635023,.734155953956848,1.47054250208867,-.4470512495873481,-.5902113965248308,-.8901233990072238,-1.140287595122257,.153521934468433,-.5384395367703291,.2929083778069853,.9006018310268449,-.4624094551437464,-.784558727709082,2046.435615119059,-.74051207,-.11810682,-.079901099,2.0008399,2.1268413,-.4659833,1.1335347,2.1268413
835,-.7647057223979117,.0303459420895276,-.6592263503507965,-.6153963338006175,1.197296000013526,1.823851812259652,-.1134440803474913,-.9466787753832212,-.6986667536751314,-.5178163536314073,-1.072952699842687,-.398583623677506,1.697564062040735,3.827562682856146,.0956677215011979,-.7972372945613589,-.3224473111956325,-1.017694078163136,1.556713831782052,-.7045565341046406,.2357770570115509,-.3301978967476812,-.5483516030516382,-.784558727709082,91.06618301989511,-.31183827,-.52248293,.58912855,1.9478062,2.042697,-.45279664,1.4970303,2.042697
911,-.8073214572832732,-.7537860108148323,-.8968502434087072,-1.695933845153155,.6413803564019828,1.992401554888804,-.1414178452989657,-.4945494630810432,-.7866857125953524,-.6836745313019821,-.8293742444524158,-1.396126799620445,.4959623378301475,1.777536476303733,-.4470512495873481,-.7972372945613589,-.7694787655444189,-.7804163034035474,-.3670169951801678,-1.631576481775518,.7032151362469222,2.024786231505112,.5975437023869187,.1469130679496596,7824.736445797898,-1.9790792,-1.7659174,-.43003136,.87318182,.010501212,-2.0324569,.26150048,.010501217
912,-.7990350643888973,-.9218142864371951,-.9326986755510644,-1.432638312323581,.5578224835892048,.775294992324619,-.3617112442918261,-.6075817911565876,-.898709842130179,-.7481749337294279,-1.072952699842687,-1.20796745805037,.402917956530655,.8256171764120649,-.4470512495873481,-.7972372945613589,-.6375236976944759,-.6189355955810496,-.3670169951801678,-1.348493209164613,.6512775718874366,.6549817099139461,-.0470224069222696,-.0859548809650258,445.0042216426227,-2.2755949,-1.9193633,-.37385163,1.060895,.65262884,-2.2766566,.40542021,.65262884
921,-.9493739069011451,-1.025831790393896,-1.089407536059083,-1.364249862237978,.0411278823183531,2.212403324215274,-.5330505546196064,-.9466787753832212,-.898709842130179,-.8126753361568736,-.8293742444524158,-1.330420362881689,.1344184562092628,3.072826666513467,-.4470512495873481,-.7972372945613589,-1.049546664654502,-.8990551907833418,-.9166543743122307,-1.096517988488972,-.0981072852994286,1.157693221532379,-.5483516030516382,-.784558727709082,1608.383466990083,-1.7103933,-1.3742242,-1.4223722,.6367889,1.1249907,-1.6740608,-.46356809,1.1249907
931,-1.105631601480804,-.1296809870746275,-.9951773715706013,-.3965532935266859,.3105593905718004,1.987078931437356,-.5330505546196064,.0867596527360429,-.7733495066983491,-.8126753361568736,-.284222463340856,-.2552241253384011,.4853286942530625,1.434165585985667,-.4470512495873481,-.1602345313720415,-1.054932585791234,-1.334064444509254,.1341229681461249,-.4556921186225257,-.0016518086318123,2.355428702234015,-.5483516030516382,.4130478667093,1215.402617713204,.10740649,-.17358352,-.26739076,1.7352729,1.9767777,-.035915114,.86618859,1.9767777
932,-1.105631601480804,-1.313880262889375,-1.298352683403108,-1.504446184913465,.0445384077392828,1.209975907526113,-.5330505546196064,-.9466787753832212,-.9547219068975924,-.8126753361568736,-1.072952699842687,-1.354313612604873,.2726558227113657,.2782635789743557,-.4470512495873481,-.7972372945613589,-1.485806276729823,-1.334064444509254,-1.159141453341082,-1.326717572809928,-.2835985865833062,2.024786231505112,-.5483516030516382,-.784558727709082,1823.731129055144,-.96306115,-1.2180431,.58772951,1.9535582,1.0485345,-1.1837127,1.4995989,1.0485345
933,-.7855696759355366,-.9673219444182517,-.9326986755510644,-1.268078604305097,.4101041012951866,.4865426700836262,-.0832848650091831,-.8195174062982337,-.6011457480532958,-.4821107737162141,-.7837032840667398,-.9518616875799895,.2610252750489291,.4522863259858012,.1228036700556252,-.6777992764633619,-1.23839052451118,-1.152398648208944,-.8620947815307392,-1.315829754632585,.527925856533658,.4763757324219943,-.521494681830422,-.6972332468660749,3301.428052817821,-1.2417309,-1.2910498,.65632671,.76100183,1.4448791,-1.3745719,.83635724,1.4448791
941,-.5587296704519975,-.8097954360222865,-.6960990234115068,-1.384766397263659,.8084961020275389,.9243284489651313,-.3861882886243661,-.9466787753832212,-.4506133239908724,-.425672921592199,-.3422173336718731,-1.061621303495867,1.20309963570629,1.563354633828107,-.257099609706357,-.7972372945613589,-.920284557372925,-.6420042681271206,-1.159141453341082,-1.413820118228668,.0799643639330938,.20625264249615,-.5483516030516382,-.784558727709082,1922.611750945798,-1.0750791,-.84116721,.3272815,.80318141,.20182286,-1.039971,.66707951,.20182286
951,-.1112644541557012,-.6417671603999237,-.26591783770322,-1.312958524673775,-.1941983717257971,-.9013313948811453,-.5330505546196064,-.9466787753832212,-.2825771296886325,-.0386705070275245,-1.072952699842687,-1.688819108729451,-.4716992276845733,-.8640395808956459,-.4470512495873481,-.7972372945613589,-.1285541502732675,-.2267681622978404,.1987861892204852,-.6298972094600062,.2357770570115509,-.856526727703893,-.5483516030516382,-.784558727709082,23.23545061610639,.4789491,-.015036336,-1.5935724,-1.5874141,-1.0002007,.2517713,-1.8770813,-1.0002007
952,.0876089753093193,.0303459420895276,.0782271108634093,-1.60019001503331,-.1941983717257971,-.4542310249596082,.0543985093613547,.409709161523313,.6136159065899807,.4773327123920416,.8756749432794836,-1.187060864542584,-.9183122579221367,-.0073122109931447,.3127553099366163,1.113770995006593,-1.033388901244305,-.7804163034035474,-1.159141453341082,-1.675127754484889,.8590278293253794,-.856526727703893,-.5483516030516382,-.784558727709082,152.1781720835716,-1.5877171,1.3847009,-3.944227,-1.8667982,-.94559813,-.11017943,-3.4290516,-.94559813
961,-.9564765293820386,-1.145851987267012,-1.126280209119793,-1.456574269853542,.5936330005089668,1.1478786339259,-.5330505546196064,-.6075817911565876,-.898709842130179,-.8126753361568736,-.8293742444524158,-1.563379547682734,.0865670601123809,.8494151589093565,-.4470512495873481,-.3194852221693709,-1.146493245115684,-.9188283386799742,-1.159141453341082,-1.021858663844337,1.170653215482294,1.339883970709529,-.5483516030516382,-.784558727709082,665.5088199127931,-1.1475062,-.89931691,-.39703324,2.0907919,1.8238995,-1.1108366,.99947703,1.8238995
962,.0165827505003835,-1.275473799889978,-.3175395799882144,-1.304751910663502,.2437130923215781,.5400350357706675,.4236522067208159,-.9466787753832212,-.4490129792832321,-.2303288456690776,-1.072952699842687,-1.144053015040852,.2237410622567754,-.1256221811225377,.3561728276237,-.7972372945613589,.0718021160131766,.5404299760914968,-1.08154558805185,-1.182376211830301,.2179698920882987,1.151620196559807,.4338443730385534,-.784558727709082,1624.792223885306,-1.2495022,-.89652592,-.38829532,.45714608,1.1217719,-1.1646764,.040628426,1.1217719
